event,duration,transition,velocity
64,1.0 (1),0.4875 (~1/2),64 (p)
78,0.5 (1/2),0.0125 (~1/64),64 (p)
62,0.5 (1/2),0.4875 (~1/2),64 (p)
76,0.5 (1/2),0.0125 (~1/64),64 (p)
69,0.9583333333333334 (~1),0.4875 (~1/2),64 (p)
74,0.5 (1/2),0.0125 (~1/64),64 (p)
59,0.5 (1/2),0.4875 (~1/2),64 (p)
73,0.5 (1/2),0.0125 (~1/64),64 (p)
57,0.5 (1/2),0.0125 (~1/64),64 (p)
69,0.9583333333333334 (~1),0.475 (~1/2),64 (p)
76,0.5 (1/2),0.0125 (~1/64),64 (p)
61,0.5 (1/2),0.4875 (~1/2),64 (p)
74,0.5 (1/2),0.0125 (~1/64),64 (p)
59,4.0 (~9/8),0.025 (~1/32),64 (p)
69,1.0 (1),0.4625 (~1/2),64 (p)
73,0.5 (1/2),0.5 (1/2),64 (p)
74,0.5 (1/2),0.0375 (~1/32),64 (p)
68,0.5 (1/2),0.4625 (~1/2),64 (p)
76,0.5 (1/2),0.0375 (~1/32),64 (p)
66,0.5 (1/2),0.4625 (~1/2),64 (p)
74,0.5 (1/2),0.0375 (~1/32),64 (p)
68,3.0 (~9/8),0.4625 (~1/2),64 (p)
73,0.5 (1/2),0.5 (1/2),64 (p)
71,0.5 (1/2),0.5 (1/2),64 (p)
74,0.5 (1/2),0.5 (1/2),64 (p)
73,4.0 (~9/8),0.0125 (~1/64),64 (p)
57,0.5 (1/2),0.5 (1/2),64 (p)
56,0.5 (1/2),0.5 (1/2),64 (p)
54,0.5 (1/2),0.025 (~1/32),64 (p)
61,0.5 (1/2),0.475 (~1/2),64 (p)
52,0.5 (1/2),0.025 (~1/32),64 (p)
63,0.5 (1/2),0.475 (~1/2),64 (p)
51,0.5 (1/2),0.025 (~1/32),64 (p)
64,1.0 (1),0.475 (~1/2),64 (p)
49,0.5 (1/2),0.5 (1/2),64 (p)
48,0.5 (1/2),0.025 (~1/32),64 (p)
