event,duration,transition,velocity
79,0.9979166666666668 (~1),1.0 (1),33 (pppp)
81,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
78,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
77,0.9979166666666668 (~1),0.5 (1/2),33 (pppp)
67,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
60,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
79,0.9979166666666668 (~1),1.0 (1),33 (pppp)
80,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
76,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
75,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
73,0.4979166666666667 (~1/2),0.25 (1/4),33 (pppp)
57,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
79,0.9979166666666668 (~1),1.0 (1),33 (pppp)
76,0.4979166666666667 (~1/2),0.5 (1/2),33 (pppp)
71,0.4729166666666666 (~1/2),0.5 (1/2),33 (pppp)
70,1.4979166666666666 (~9/8),0.5 (1/2),33 (pppp)
59,1.4979166666666666 (~9/8),1.0 (1),36 (pppp)
74,0.9979166666666668 (~1),0.5 (1/2),42 (ppp)
61,0.9979166666666668 (~1),0.5 (1/2),45 (ppp)
81,0.9979166666666668 (~1),0.5 (1/2),49 (ppp)
59,1.4729166666666669 (~9/8),0.5 (1/2),49 (ppp)
76,1.4479166666666667 (~9/8),1.0 (1),49 (ppp)
60,1.4979166666666666 (~9/8),0.5 (1/2),49 (ppp)
81,0.2479166666666666 (~1/4),0.25 (1/4),49 (ppp)
93,0.2479166666666666 (~1/4),0.25 (1/4),49 (ppp)
86,0.9979166666666668 (~1),0.5 (1/2),49 (ppp)
57,1.4979166666666666 (~9/8),0.5 (1/2),49 (ppp)
84,0.4979166666666667 (~1/2),0.5 (1/2),49 (ppp)
90,0.9479166666666666 (~1),0.5 (1/2),49 (ppp)
58,12.297916666666667 (~9/8),1.5 (~9/8),49 (ppp)
62,0.9979166666666668 (~1),1.0 (1),49 (ppp)
68,2.997916666666667 (~9/8),3.0 (~9/8),49 (ppp)
73,0.9979166666666668 (~1),1.0 (1),49 (ppp)
66,1.4979166666666666 (~9/8),1.5 (~9/8),49 (ppp)
