event,duration,transition,velocity
50,0.4729166666666666 (~1/2),0.5 (1/2),33 (pppp)
75,0.9479166666666666 (~1),0.125 (1/8),112 (fff)
67,0.1229166666666666 (~1/8),0.125 (1/8),94 (f)
66,0.1229166666666666 (~1/8),0.125 (1/8),94 (f)
67,0.1229166666666666 (~1/8),0.125 (1/8),94 (f)
66,0.4729166666666666 (~1/2),0.5 (1/2),94 (f)
50,0.1229166666666666 (~1/8),0.125 (1/8),33 (pppp)
54,0.2354166666666666 (~1/4),0.125 (1/8),33 (pppp)
50,0.1229166666666666 (~1/8),0.125 (1/8),33 (pppp)
54,0.5916666666666667 (~1/2),0.125 (1/8),33 (pppp)
50,0.4729166666666666 (~1/2),0.5 (1/2),33 (pppp)
76,0.4729166666666666 (~1/2),0.125 (1/8),112 (fff)
67,0.1229166666666666 (~1/8),0.125 (1/8),94 (f)
66,0.1229166666666666 (~1/8),0.125 (1/8),94 (f)
67,0.1229166666666666 (~1/8),0.125 (1/8),94 (f)
75,0.4729166666666666 (~1/2),0.625 (~3/4),94 (f)
68,0.1166666666666666 (~1/8),0.125 (1/8),96 (f)
81,0.7104166666666667 (~3/4),0.125 (1/8),87 (mf)
47,0.1166666666666666 (~1/8),0.125 (1/8),78 (mp)
60,0.4729166666666666 (~1/2),0.5 (1/2),69 (p)
81,0.8729166666666667 (~7/8),0.25 (1/4),33 (pppp)
75,0.2479166666666666 (~1/4),0.125 (1/8),33 (pppp)
53,0.1166666666666666 (~1/8),0.125 (1/8),33 (pppp)
76,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
73,0.2354166666666666 (~1/4),0.125 (1/8),33 (pppp)
64,0.1166666666666666 (~1/8),0.125 (1/8),33 (pppp)
77,0.9979166666666668 (~1),0.25 (1/4),33 (pppp)
71,0.2479166666666666 (~1/4),0.125 (1/8),33 (pppp)
49,0.1166666666666666 (~1/8),0.125 (1/8),33 (pppp)
72,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
69,0.2354166666666666 (~1/4),0.375 (~1/2),33 (pppp)
63,0.1166666666666666 (~1/8),0.125 (1/8),96 (f)
76,1.5854166666666667 (~9/8),0.125 (1/8),87 (mf)
41,0.1166666666666666 (~1/8),0.125 (1/8),78 (mp)
55,0.4729166666666666 (~1/2),0.75 (3/4),69 (p)
70,0.2479166666666666 (~1/4),0.125 (1/8),33 (pppp)
49,0.1166666666666666 (~1/8),0.125 (1/8),33 (pppp)
71,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
68,0.2354166666666666 (~1/4),0.125 (1/8),33 (pppp)
59,0.1166666666666666 (~1/8),0.125 (1/8),33 (pppp)
72,0.8729166666666667 (~7/8),0.25 (1/4),33 (pppp)
66,0.2479166666666666 (~1/4),0.125 (1/8),33 (pppp)
44,0.1166666666666666 (~1/8),0.125 (1/8),33 (pppp)
71,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
64,0.2354166666666666 (~1/4),0.125 (1/8),33 (pppp)
57,0.1166666666666666 (~1/8),0.125 (1/8),33 (pppp)
70,0.8729166666666667 (~7/8),0.25 (1/4),33 (pppp)
65,0.2479166666666666 (~1/4),0.125 (1/8),33 (pppp)
43,0.1166666666666666 (~1/8),0.125 (1/8),33 (pppp)
66,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
62,0.2354166666666666 (~1/4),0.125 (1/8),33 (pppp)
54,0.1166666666666666 (~1/8),0.125 (1/8),33 (pppp)
67,0.9979166666666668 (~1),0.25 (1/4),33 (pppp)
61,0.2479166666666666 (~1/4),0.125 (1/8),33 (pppp)
40,0.1166666666666666 (~1/8),0.125 (1/8),33 (pppp)
63,0.2479166666666666 (~1/4),0.25 (1/4),33 (pppp)
59,0.2354166666666666 (~1/4),1.125 (9/8),33 (pppp)
51,0.1229166666666666 (~1/8),0.125 (1/8),33 (pppp)
64,0.9479166666666666 (~1),0.125 (1/8),33 (pppp)
31,0.1166666666666666 (~1/8),0.125 (1/8),33 (pppp)
44,0.7104166666666667 (~3/4),0.875 (7/8),33 (pppp)
49,0.1229166666666666 (~1/8),0.125 (1/8),33 (pppp)
62,0.7104166666666667 (~3/4),0.625 (~3/4),33 (pppp)
27,0.1166666666666666 (~1/8),0.125 (1/8),33 (pppp)
40,0.9479166666666666 (~1),0.875 (7/8),33 (pppp)
48,0.1229166666666666 (~1/8),0.125 (1/8),33 (pppp)
61,0.8291666666666667 (~7/8),0.125 (1/8),33 (pppp)
46,0.8291666666666667 (~7/8),0.75 (3/4),33 (pppp)
51,0.1229166666666666 (~1/8),0.125 (1/8),33 (pppp)
64,0.8291666666666667 (~7/8),0.125 (1/8),33 (pppp)
43,0.8291666666666667 (~7/8),0.75 (3/4),33 (pppp)
54,0.1229166666666666 (~1/8),0.125 (1/8),33 (pppp)
66,0.8291666666666667 (~7/8),0.125 (1/8),33 (pppp)
42,0.8291666666666667 (~7/8),0.75 (3/4),33 (pppp)
58,0.1229166666666666 (~1/8),0.125 (1/8),33 (pppp)
71,0.8291666666666667 (~7/8),0.125 (1/8),33 (pppp)
44,0.8291666666666667 (~7/8),0.75 (3/4),33 (pppp)
59,0.1229166666666666 (~1/8),0.125 (1/8),33 (pppp)
72,0.8291666666666667 (~7/8),0.125 (1/8),36 (pppp)
40,0.8291666666666667 (~7/8),0.75 (3/4),40 (pppp)
64,0.1229166666666666 (~1/8),0.125 (1/8),62 (p)
76,0.8291666666666667 (~7/8),0.125 (1/8),66 (p)
